a	0.333222259247	64	0
a	0.666444518494	128	0
d	0.66655559258	64	0
a	0.999666777741	128	0
d	0.999888925914	64	0
a	1.33288903699	128	0
d	1.33322225925	64	0
a	1.66611129623	128	0
d	1.66655559258	64	0
a	1.99933355548	128	0
d	1.99988892591	64	0
a	2.33255581473	128	0
d	2.33322225925	64	0
a	2.66577807398	128	0
d	2.66655559258	64	0
a	2.99900033322	128	0
d	2.99988892591	64	0
a	3.33222259247	128	0
d	3.33322225925	64	0
a	3.66544485172	128	0
d	3.66655559258	64	0
a	3.99866711096	128	0
d	3.99988892591	64	0
a	4.33188937021	128	0
d	4.33322225925	64	0
a	4.66511162946	128	0
d	4.66655559258	64	0
a	4.9983338887	128	0
d	4.99988892591	64	0
a	5.33155614795	128	0
d	5.33322225925	64	0
a	5.6647784072	128	0
d	5.66655559258	64	0
a	5.99800066644	128	0
d	5.99988892591	64	0
a	6.33122292569	128	0
d	6.33322225925	64	0
a	6.66444518494	128	0
d	6.66655559258	64	0
a	6.99766744419	128	0
d	6.99988892591	64	0
a	7.33088970343	128	0
d	7.33322225925	64	0
a	7.66411196268	128	0
d	7.66655559258	64	0
a	7.99733422193	128	0
d	7.99988892591	64	0
a	8.33055648117	128	0
d	8.33322225925	64	0
a	8.66377874042	128	0
d	8.66655559258	64	0
a	8.99700099967	128	0
d	8.99988892591	64	0
a	9.33022325891	128	0
d	9.33322225925	64	0
a	9.66344551816	128	0
d	9.66655559258	64	0
a	9.99666777741	128	0
d	9.99988892591	64	0
a	10.3298900367	128	0
d	10.3332222592	64	0
a	10.6631122959	128	0
d	10.6665555926	64	0
a	10.9963345551	128	0
d	10.9998889259	64	0
a	11.3295568144	128	0
d	11.3332222592	64	0
a	11.6627790736	128	0
d	11.6665555926	64	0
a	11.9960013329	128	0
d	11.9998889259	64	0
a	12.3292235921	128	0
d	12.3332222592	64	0
a	12.6624458514	128	0
d	12.6665555926	64	0
a	12.9956681106	128	0
d	12.9998889259	64	0
a	13.3288903699	128	0
d	13.3332222592	64	0
a	13.6621126291	128	0
d	13.6665555926	64	0
a	13.9953348884	128	0
d	13.9998889259	64	0
a	14.3285571476	128	0
d	14.3332222592	64	0
a	14.6617794069	128	0
d	14.6665555926	64	0
a	14.9950016661	128	0
d	14.9998889259	64	0
a	15.3282239254	128	0
d	15.3332222592	64	0
a	15.6614461846	128	0
d	15.6665555926	64	0
a	15.9946684439	128	0
d	15.9998889259	64	0
a	16.3278907031	128	0
d	16.3332222592	64	0
a	16.6611129623	128	0
d	16.6665555926	64	0
a	16.9943352216	128	0
d	16.9998889259	64	0
a	17.3275574808	128	0
d	17.3332222592	64	0
a	17.6607797401	128	0
d	17.6665555926	64	0
a	17.9940019993	128	0
d	17.9998889259	64	0
a	18.3272242586	128	0
d	18.3332222592	64	0
a	18.6604465178	128	0
d	18.6665555926	64	0
a	18.9936687771	128	0
d	18.9998889259	64	0
a	19.3268910363	128	0
d	19.3332222592	64	0
a	19.6601132956	128	0
d	19.6665555926	64	0
a	19.9933355548	128	0
d	19.9998889259	64	0
a	20.3265578141	128	0
d	20.3332222592	64	0
a	20.6597800733	128	0
d	20.6665555926	64	0
a	20.9930023326	128	0
d	20.9998889259	64	0
a	21.3262245918	128	0
d	21.3332222592	64	0
a	21.659446851	128	0
d	21.6665555926	64	0
a	21.9926691103	128	0
d	21.9998889259	64	0
a	22.3258913695	128	0
d	22.3332222592	64	0
a	22.6591136288	128	0
d	22.6665555926	64	0
a	22.992335888	128	0
d	22.9998889259	64	0
a	23.3255581473	128	0
d	23.3332222592	64	0
a	23.6587804065	128	0
d	23.6665555926	64	0
a	23.9920026658	128	0
d	23.9998889259	64	0
a	24.325224925	128	0
d	24.3332222592	64	0
a	24.6584471843	128	0
d	24.6665555926	64	0
a	24.9916694435	128	0
d	24.9998889259	64	0
a	25.3248917028	128	0
d	25.3332222592	64	0
a	25.658113962	128	0
d	25.6665555926	64	0
a	25.9913362213	128	0
d	25.9998889259	64	0
a	26.3245584805	128	0
d	26.3332222592	64	0
a	26.6577807398	128	0
d	26.6665555926	64	0
a	26.991002999	128	0
d	26.9998889259	64	0
a	27.3242252582	128	0
d	27.3332222592	64	0
a	27.6574475175	128	0
d	27.6665555926	64	0
a	27.9906697767	128	0
d	27.9998889259	64	0
a	28.323892036	128	0
d	28.3332222592	64	0
a	28.6571142952	128	0
d	28.6665555926	64	0
a	28.9903365545	128	0
d	28.9998889259	64	0
a	29.3235588137	128	0
d	29.3332222592	64	0
a	29.656781073	128	0
d	29.6665555926	64	0
a	29.9900033322	128	0
d	29.9998889259	64	0
a	30.3232255915	128	0
d	30.3332222592	64	0
a	30.6564478507	128	0
d	30.6665555926	64	0
a	30.98967011	128	0
d	30.9998889259	64	0
a	31.3228923692	128	0
d	31.3332222592	64	0
a	31.6561146285	128	0
d	31.6665555926	64	0
a	31.9893368877	128	0
d	31.9998889259	64	0
a	32.322559147	128	0
d	32.3332222592	64	0
a	32.6557814062	128	0
d	32.6665555926	64	0
a	32.9890036654	128	0
d	32.9998889259	64	0
a	33.3222259247	128	0
d	33.3332222592	64	0
d	33.6665555926	0	0
